source,degree,university_name,ccaa,sector_hint,modality_hint,fetch_ts,url
gradomania_pilot_fallback,infantil,Universidade de Santiago de Compostela,Galicia,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidade da Coruna,Galicia,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidade de Vigo,Galicia,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidad de La Laguna,Canarias,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidad de Las Palmas de Gran Canaria,Canarias,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidad de Zaragoza,Aragon,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidad de Oviedo,Asturias,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universitat de les Illes Balears,Illes Balears,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidad de Cantabria,Cantabria,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidad de Castilla-La Mancha,Castilla-La Mancha,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidad de Extremadura,Extremadura,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidad de Murcia,Murcia,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidad Publica de Navarra,Navarra,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
gradomania_pilot_fallback,infantil,Universidad del Pais Vasco / Euskal Herriko Unibertsitatea,Pais Vasco,public,presencial,2026-04-27T10:07:30.668391+00:00,https://www.gradomania.com/noticias_universitarias/notas-de-corte-para-el-grado-en-educacion-infantil-20242025-org-8129.html
